,ENCODED_ID,ENCODED_FROM_NODE,ENCODED_TO_NODE,ENCODED_SPEED,ENCODED_DISTANCE
1902,rl_InterBay1_272_271,rn_InterBay1_272,rn_InterBay1_271,1,1018.5825999999943
1903,rl_InterBay1_273_272,rn_InterBay1_273,rn_InterBay1_272,1,1666.771700000012
1904,rl_InterBay1_274_273,rn_InterBay1_274,rn_InterBay1_273,1,1018.582699999999
1905,rl_InterBay1_275_274,rn_InterBay1_275,rn_InterBay1_274,1,11420.472399999999
1906,rl_InterBay1_276_275,rn_InterBay1_276,rn_InterBay1_275,1,1018.582699999999
1907,rl_InterBay1_276_32,rn_InterBay1_276,rn_InterBay1_32,1,1456.9077396589594
1908,rl_InterBay1_277_199,rn_InterBay1_277,rn_InterBay1_199,1,1456.9076697449625
1909,rl_InterBay1_277_269,rn_InterBay1_277,rn_InterBay1_269,1,1018.5826000000234
1910,rl_InterBay1_278_276,rn_InterBay1_278,rn_InterBay1_276,1,1666.7715999999782
1911,rl_InterBay1_279_278,rn_InterBay1_279,rn_InterBay1_278,1,1018.582699999999
1912,rl_InterBay1_27_26,rn_InterBay1_27,rn_InterBay1_26,1,1018.582699999999
1913,rl_InterBay1_27_273,rn_InterBay1_27,rn_InterBay1_273,1,1456.9077396589594
1914,rl_InterBay1_280_279,rn_InterBay1_280,rn_InterBay1_279,1,11420.472399999999
1915,rl_InterBay1_281_280,rn_InterBay1_281,rn_InterBay1_280,1,1018.5827000000281
1916,rl_InterBay1_281_41,rn_InterBay1_281,rn_InterBay1_41,1,1456.9077396589796
1917,rl_InterBay1_282_281,rn_InterBay1_282,rn_InterBay1_281,1,1666.7715999999782
1918,rl_InterBay1_283_282,rn_InterBay1_283,rn_InterBay1_282,1,1018.582699999999
1919,rl_InterBay1_284_283,rn_InterBay1_284,rn_InterBay1_283,1,11420.472500000003
1920,rl_InterBay1_285_277,rn_InterBay1_285,rn_InterBay1_277,1,11420.47259999998
1921,rl_InterBay1_286_284,rn_InterBay1_286,rn_InterBay1_284,1,1018.582699999999
1922,rl_InterBay1_286_50,rn_InterBay1_286,rn_InterBay1_50,1,1456.9077396589594
1923,rl_InterBay1_287_286,rn_InterBay1_287,rn_InterBay1_286,1,1666.7716000000073
1924,rl_InterBay1_288_287,rn_InterBay1_288,rn_InterBay1_287,1,1018.582699999999
1925,rl_InterBay1_289_288,rn_InterBay1_289,rn_InterBay1_288,1,11420.472399999999
1926,rl_InterBay1_28_27,rn_InterBay1_28,rn_InterBay1_27,1,1234.645599999989
1927,rl_InterBay1_290_289,rn_InterBay1_290,rn_InterBay1_289,1,1018.582699999999
1928,rl_InterBay1_290_59,rn_InterBay1_290,rn_InterBay1_59,1,1456.9077396589594
1929,rl_InterBay1_291_290,rn_InterBay1_291,rn_InterBay1_290,1,1666.771700000012
1930,rl_InterBay1_292_291,rn_InterBay1_292,rn_InterBay1_291,1,1018.5825999999943
1931,rl_InterBay1_293_208,rn_InterBay1_293,rn_InterBay1_208,1,1018.5826799999995
1932,rl_InterBay1_294_285,rn_InterBay1_294,rn_InterBay1_285,1,1018.5825999999943
1933,rl_InterBay1_295_292,rn_InterBay1_295,rn_InterBay1_292,1,11420.472399999999
1934,rl_InterBay1_296_295,rn_InterBay1_296,rn_InterBay1_295,1,1018.582699999999
1935,rl_InterBay1_296_67,rn_InterBay1_296,rn_InterBay1_67,1,1456.9077396589594
1936,rl_InterBay1_297_296,rn_InterBay1_297,rn_InterBay1_296,1,1666.771700000012
1937,rl_InterBay1_298_297,rn_InterBay1_298,rn_InterBay1_297,1,1018.5825999999943
1938,rl_InterBay1_299_298,rn_InterBay1_299,rn_InterBay1_298,1,11420.47259999998
1939,rl_InterBay1_29_28,rn_InterBay1_29,rn_InterBay1_28,1,1080.3150000000023
1940,rl_InterBay1_2_168,rn_InterBay1_2,rn_InterBay1_168,1,1456.9077256761589
1941,rl_InterBay1_2_390,rn_InterBay1_2,rn_InterBay1_390,1,1018.5826800000032
1942,rl_InterBay1_300_299,rn_InterBay1_300,rn_InterBay1_299,1,1018.5826000000234
1943,rl_InterBay1_300_76,rn_InterBay1_300,rn_InterBay1_76,1,1456.9076697449627
1944,rl_InterBay1_301_300,rn_InterBay1_301,rn_InterBay1_300,1,1666.771699999983
1945,rl_InterBay1_302_301,rn_InterBay1_302,rn_InterBay1_301,1,1018.582699999999
1946,rl_InterBay1_303_294,rn_InterBay1_303,rn_InterBay1_294,1,1666.771700000012
1947,rl_InterBay1_304_302,rn_InterBay1_304,rn_InterBay1_302,1,11420.472400000013
1948,rl_InterBay1_305_304,rn_InterBay1_305,rn_InterBay1_304,1,1018.5825999999943
1949,rl_InterBay1_305_85,rn_InterBay1_305,rn_InterBay1_85,1,1456.9076697449425
1950,rl_InterBay1_306_305,rn_InterBay1_306,rn_InterBay1_305,1,1666.7716999999975
1951,rl_InterBay1_307_306,rn_InterBay1_307,rn_InterBay1_306,1,1018.582699999999
1952,rl_InterBay1_308_307,rn_InterBay1_308,rn_InterBay1_307,1,11420.472399999999
1953,rl_InterBay1_309_308,rn_InterBay1_309,rn_InterBay1_308,1,1018.582699999999
1954,rl_InterBay1_309_94,rn_InterBay1_309,rn_InterBay1_94,1,1456.9077396589594
1955,rl_InterBay1_30_29,rn_InterBay1_30,rn_InterBay1_29,1,6790.551099999982
1956,rl_InterBay1_310_309,rn_InterBay1_310,rn_InterBay1_309,1,1666.7716000000073
1957,rl_InterBay1_311_310,rn_InterBay1_311,rn_InterBay1_310,1,1018.582699999999
1958,rl_InterBay1_312_204,rn_InterBay1_312,rn_InterBay1_204,1,1456.907739658959
1959,rl_InterBay1_312_303,rn_InterBay1_312,rn_InterBay1_303,1,1018.582699999999
1960,rl_InterBay1_313_311,rn_InterBay1_313,rn_InterBay1_311,1,11420.472469999993
1961,rl_InterBay1_314_103,rn_InterBay1_314,rn_InterBay1_103,1,1456.907718684758
1962,rl_InterBay1_314_313,rn_InterBay1_314,rn_InterBay1_313,1,1018.5826700000034
1963,rl_InterBay1_315_314,rn_InterBay1_315,rn_InterBay1_314,1,1666.7716599999985
1964,rl_InterBay1_316_315,rn_InterBay1_316,rn_InterBay1_315,1,1018.5826800000068
1965,rl_InterBay1_317_316,rn_InterBay1_317,rn_InterBay1_316,1,11420.472429999994
1966,rl_InterBay1_318_111,rn_InterBay1_318,rn_InterBay1_111,1,1456.9077256761618
1967,rl_InterBay1_318_317,rn_InterBay1_318,rn_InterBay1_317,1,1018.5826800000068
1968,rl_InterBay1_319_318,rn_InterBay1_319,rn_InterBay1_318,1,1666.7716499999951
1969,rl_InterBay1_31_30,rn_InterBay1_31,rn_InterBay1_30,1,1080.3150000000023
1970,rl_InterBay1_31_B15_1,rn_InterBay1_31,rn_B15_1,1,1500.7164763140834
1971,rl_InterBay1_320_312,rn_InterBay1_320,rn_InterBay1_312,1,11420.472399999999
1972,rl_InterBay1_321_319,rn_InterBay1_321,rn_InterBay1_319,1,1018.5826800000068
1973,rl_InterBay1_322_321,rn_InterBay1_322,rn_InterBay1_321,1,11420.47243999999
1974,rl_InterBay1_323_121,rn_InterBay1_323,rn_InterBay1_121,1,1456.907718684758
1975,rl_InterBay1_323_322,rn_InterBay1_323,rn_InterBay1_322,1,1018.5826700000034
1976,rl_InterBay1_324_323,rn_InterBay1_324,rn_InterBay1_323,1,1666.7716599999985
1977,rl_InterBay1_325_324,rn_InterBay1_325,rn_InterBay1_324,1,1018.5826799999995
1978,rl_InterBay1_326_325,rn_InterBay1_326,rn_InterBay1_325,1,11420.472440000005
1979,rl_InterBay1_327_130,rn_InterBay1_327,rn_InterBay1_130,1,1456.9077256761566
1980,rl_InterBay1_327_326,rn_InterBay1_327,rn_InterBay1_326,1,1018.5826799999995
1981,rl_InterBay1_328_320,rn_InterBay1_328,rn_InterBay1_320,1,1018.5825999999943
1982,rl_InterBay1_329_327,rn_InterBay1_329,rn_InterBay1_327,1,1666.7716499999951
1983,rl_InterBay1_32_31,rn_InterBay1_32,rn_InterBay1_31,1,1234.6457000000228
1984,rl_InterBay1_330_329,rn_InterBay1_330,rn_InterBay1_329,1,1018.5826799999995
1985,rl_InterBay1_331_330,rn_InterBay1_331,rn_InterBay1_330,1,11420.472440000001
1986,rl_InterBay1_332_139,rn_InterBay1_332,rn_InterBay1_139,1,1456.907725676159
1987,rl_InterBay1_332_331,rn_InterBay1_332,rn_InterBay1_331,1,1018.5826800000032
1988,rl_InterBay1_333_332,rn_InterBay1_333,rn_InterBay1_332,1,1666.7716499999988
1989,rl_InterBay1_334_333,rn_InterBay1_334,rn_InterBay1_333,1,1018.5826799999995
1990,rl_InterBay1_335_334,rn_InterBay1_335,rn_InterBay1_334,1,11420.47243
1991,rl_InterBay1_336_328,rn_InterBay1_336,rn_InterBay1_328,1,1666.771700000012
1992,rl_InterBay1_337_148,rn_InterBay1_337,rn_InterBay1_148,1,1456.9077256761566
1993,rl_InterBay1_337_335,rn_InterBay1_337,rn_InterBay1_335,1,1018.5826799999995
1994,rl_InterBay1_338_337,rn_InterBay1_338,rn_InterBay1_337,1,1666.7716500000006
1995,rl_InterBay1_339_338,rn_InterBay1_339,rn_InterBay1_338,1,1018.5826799999995
1996,rl_InterBay1_33_32,rn_InterBay1_33,rn_InterBay1_32,1,1018.582699999999
1997,rl_InterBay1_340_339,rn_InterBay1_340,rn_InterBay1_339,1,6790.551187
1998,rl_InterBay1_341_340,rn_InterBay1_341,rn_InterBay1_340,1,930.9761281517063
1999,rl_InterBay1_342_210,rn_InterBay1_342,rn_InterBay1_210,1,1456.907739658959
2000,rl_InterBay1_342_336,rn_InterBay1_342,rn_InterBay1_336,1,1018.582699999999
2001,rl_InterBay1_343_342,rn_InterBay1_343,rn_InterBay1_342,1,11420.472399999999
2002,rl_InterBay1_344_343,rn_InterBay1_344,rn_InterBay1_343,1,1018.582699999999
2003,rl_InterBay1_345_344,rn_InterBay1_345,rn_InterBay1_344,1,1666.7716000000073
2004,rl_InterBay1_346_293,rn_InterBay1_346,rn_InterBay1_293,1,1666.7716500000006
2005,rl_InterBay1_347_214,rn_InterBay1_347,rn_InterBay1_214,1,1456.907739658959
2006,rl_InterBay1_347_345,rn_InterBay1_347,rn_InterBay1_345,1,1018.582699999999
2007,rl_InterBay1_348_347,rn_InterBay1_348,rn_InterBay1_347,1,11420.472500000003
2008,rl_InterBay1_349_348,rn_InterBay1_349,rn_InterBay1_348,1,1018.582699999999
2009,rl_InterBay1_34_33,rn_InterBay1_34,rn_InterBay1_33,1,1666.7715999999782
2010,rl_InterBay1_350_349,rn_InterBay1_350,rn_InterBay1_349,1,1666.7715999999782
2011,rl_InterBay1_351_219,rn_InterBay1_351,rn_InterBay1_219,1,1456.9077396589792
2012,rl_InterBay1_351_350,rn_InterBay1_351,rn_InterBay1_350,1,1018.5827000000281
2013,rl_InterBay1_352_351,rn_InterBay1_352,rn_InterBay1_351,1,11420.472399999999
2014,rl_InterBay1_353_352,rn_InterBay1_353,rn_InterBay1_352,1,1018.582699999999
2015,rl_InterBay1_354_353,rn_InterBay1_354,rn_InterBay1_353,1,1666.7715999999782
2016,rl_InterBay1_355_223,rn_InterBay1_355,rn_InterBay1_223,1,1456.907739658959
2017,rl_InterBay1_355_354,rn_InterBay1_355,rn_InterBay1_354,1,1018.582699999999
2018,rl_InterBay1_356_355,rn_InterBay1_356,rn_InterBay1_355,1,11420.472399999999
2019,rl_InterBay1_357_163,rn_InterBay1_357,rn_InterBay1_163,1,1456.9077256761564
2020,rl_InterBay1_357_346,rn_InterBay1_357,rn_InterBay1_346,1,1018.5826799999995
2021,rl_InterBay1_358_356,rn_InterBay1_358,rn_InterBay1_356,1,1018.582699999999
2022,rl_InterBay1_359_358,rn_InterBay1_359,rn_InterBay1_358,1,1666.771700000012
2023,rl_InterBay1_35_24,rn_InterBay1_35,rn_InterBay1_24,1,1666.7716499999951
2024,rl_InterBay1_360_228,rn_InterBay1_360,rn_InterBay1_228,1,1456.907669744942
2025,rl_InterBay1_360_359,rn_InterBay1_360,rn_InterBay1_359,1,1018.5825999999943
2026,rl_InterBay1_361_360,rn_InterBay1_361,rn_InterBay1_360,1,11420.472600000008
2027,rl_InterBay1_362_361,rn_InterBay1_362,rn_InterBay1_361,1,1018.5825999999943
2028,rl_InterBay1_363_362,rn_InterBay1_363,rn_InterBay1_362,1,1666.771700000012
2029,rl_InterBay1_364_232,rn_InterBay1_364,rn_InterBay1_232,1,1456.907739658959
2030,rl_InterBay1_364_363,rn_InterBay1_364,rn_InterBay1_363,1,1018.582699999999
2031,rl_InterBay1_365_364,rn_InterBay1_365,rn_InterBay1_364,1,11420.472399999999
2032,rl_InterBay1_366_365,rn_InterBay1_366,rn_InterBay1_365,1,1018.5825999999943
2033,rl_InterBay1_367_366,rn_InterBay1_367,rn_InterBay1_366,1,1666.771700000012
2034,rl_InterBay1_368_357,rn_InterBay1_368,rn_InterBay1_357,1,11420.47243
2035,rl_InterBay1_369_237,rn_InterBay1_369,rn_InterBay1_237,1,1456.907739658959
2036,rl_InterBay1_369_367,rn_InterBay1_369,rn_InterBay1_367,1,1018.582699999999
2037,rl_InterBay1_36_278,rn_InterBay1_36,rn_InterBay1_278,1,1456.9077396589594
2038,rl_InterBay1_36_34,rn_InterBay1_36,rn_InterBay1_34,1,1018.582699999999
2039,rl_InterBay1_370_369,rn_InterBay1_370,rn_InterBay1_369,1,11420.47239999997
2040,rl_InterBay1_371_370,rn_InterBay1_371,rn_InterBay1_370,1,1018.5827000000281
2041,rl_InterBay1_372_371,rn_InterBay1_372,rn_InterBay1_371,1,1666.7715999999782
2042,rl_InterBay1_373_241,rn_InterBay1_373,rn_InterBay1_241,1,1456.9077396589792
2043,rl_InterBay1_373_372,rn_InterBay1_373,rn_InterBay1_372,1,1018.5827000000281
2044,rl_InterBay1_374_373,rn_InterBay1_374,rn_InterBay1_373,1,11420.472499999974
2045,rl_InterBay1_375_374,rn_InterBay1_375,rn_InterBay1_374,1,1018.5827000000281
2046,rl_InterBay1_376_375,rn_InterBay1_376,rn_InterBay1_375,1,1666.7715999999782
2047,rl_InterBay1_377_246,rn_InterBay1_377,rn_InterBay1_246,1,1456.9077396589792
2048,rl_InterBay1_377_376,rn_InterBay1_377,rn_InterBay1_376,1,1018.5827000000281
2049,rl_InterBay1_378_415,rn_InterBay1_378,rn_InterBay1_415,1,1053.5827000000281
2050,rl_InterBay1_379_368,rn_InterBay1_379,rn_InterBay1_368,1,1018.5826799999995
2051,rl_InterBay1_37_36,rn_InterBay1_37,rn_InterBay1_36,1,1234.645600000018
2052,rl_InterBay1_380_378,rn_InterBay1_380,rn_InterBay1_378,1,1117.4977399905774
2053,rl_InterBay1_381_380,rn_InterBay1_381,rn_InterBay1_380,1,2916.666693
2054,rl_InterBay1_382_381,rn_InterBay1_382,rn_InterBay1_381,1,1117.4977399905774
2055,rl_InterBay1_383_382,rn_InterBay1_383,rn_InterBay1_382,1,1080.3148999999978
2056,rl_InterBay1_384_383,rn_InterBay1_384,rn_InterBay1_383,1,1080.3150000000023
2057,rl_InterBay1_385_384,rn_InterBay1_385,rn_InterBay1_384,1,6790.551199999987
2058,rl_InterBay1_386_385,rn_InterBay1_386,rn_InterBay1_385,1,1080.3150000000023
2059,rl_InterBay1_386_B20_1,rn_InterBay1_386,rn_B20_1,1,1500.7164763140834
2060,rl_InterBay1_387_386,rn_InterBay1_387,rn_InterBay1_386,1,1234.645599999989
2061,rl_InterBay1_388_387,rn_InterBay1_388,rn_InterBay1_387,1,1018.5827000000281
2062,rl_InterBay1_389_388,rn_InterBay1_389,rn_InterBay1_388,1,1666.7715999999782
2063,rl_InterBay1_38_37,rn_InterBay1_38,rn_InterBay1_37,1,1080.3150000000023
2064,rl_InterBay1_390_379,rn_InterBay1_390,rn_InterBay1_379,1,1666.7716499999988
2065,rl_InterBay1_391_255,rn_InterBay1_391,rn_InterBay1_255,1,1456.9077396589796
2066,rl_InterBay1_391_389,rn_InterBay1_391,rn_InterBay1_389,1,1018.5827000000281
2067,rl_InterBay1_392_391,rn_InterBay1_392,rn_InterBay1_391,1,1234.6456999999937
2068,rl_InterBay1_393_392,rn_InterBay1_393,rn_InterBay1_392,1,1080.3148999999976
2069,rl_InterBay1_394_393,rn_InterBay1_394,rn_InterBay1_393,1,6790.551299999992
2070,rl_InterBay1_395_394,rn_InterBay1_395,rn_InterBay1_394,1,1080.3148999999976
2071,rl_InterBay1_395_B19_1,rn_InterBay1_395,rn_B19_1,1,1500.716404327466
2072,rl_InterBay1_396_395,rn_InterBay1_396,rn_InterBay1_395,1,1234.6456999999937
2073,rl_InterBay1_397_396,rn_InterBay1_397,rn_InterBay1_396,1,1018.5827000000281
2074,rl_InterBay1_398_397,rn_InterBay1_398,rn_InterBay1_397,1,1666.7715999999782
2075,rl_InterBay1_399_259,rn_InterBay1_399,rn_InterBay1_259,1,1456.9077396589796
2076,rl_InterBay1_399_398,rn_InterBay1_399,rn_InterBay1_398,1,1018.5827000000281
2077,rl_InterBay1_39_38,rn_InterBay1_39,rn_InterBay1_38,1,6790.551199999987
2078,rl_InterBay1_3_400,rn_InterBay1_3,rn_InterBay1_400,1,1080.3150000000023
2079,rl_InterBay1_400_399,rn_InterBay1_400,rn_InterBay1_399,1,1234.6456999999937
2080,rl_InterBay1_401_402,rn_InterBay1_401,rn_InterBay1_402,1,1424.963463647159
2081,rl_InterBay1_401_413,rn_InterBay1_401,rn_InterBay1_413,1,1181.1023639999985
2082,rl_InterBay1_402_403,rn_InterBay1_402,rn_InterBay1_403,1,1424.9634635352695
2083,rl_InterBay1_403_404,rn_InterBay1_403,rn_InterBay1_404,1,1424.9634605554804
2084,rl_InterBay1_404_405,rn_InterBay1_404,rn_InterBay1_405,1,2391.5816320000004
2085,rl_InterBay1_405_406,rn_InterBay1_405,rn_InterBay1_406,1,1424.9634605554804
2086,rl_InterBay1_406_407,rn_InterBay1_406,rn_InterBay1_407,1,8976.377954
2087,rl_InterBay1_407_408,rn_InterBay1_407,rn_InterBay1_408,1,1424.9634626276425
2088,rl_InterBay1_408_409,rn_InterBay1_408,rn_InterBay1_409,1,2391.5816320000004
2089,rl_InterBay1_409_410,rn_InterBay1_409,rn_InterBay1_410,1,1424.9634626276422
2090,rl_InterBay1_40_39,rn_InterBay1_40,rn_InterBay1_39,1,1080.3150000000023
2091,rl_InterBay1_40_B14_1,rn_InterBay1_40,rn_B14_1,1,1500.7164763140834
2092,rl_InterBay1_410_411,rn_InterBay1_410,rn_InterBay1_411,1,1424.9634618775406
2093,rl_InterBay1_411_412,rn_InterBay1_411,rn_InterBay1_412,1,1424.9634619894302
2094,rl_InterBay1_412_112,rn_InterBay1_412,rn_InterBay1_112,1,1081.889764
2095,rl_Interbay1_413_414,rn_InterBay1_413,rn_InterBay1_414,1,6614.1732280000015
2096,rl_InterBay1_414_412,rn_InterBay1_414,rn_InterBay1_412,1,1181.1023619999999
2097,rl_InterBay1_415_416,rn_InterBay1_415,rn_InterBay1_416,1,1424.9634105997745
2098,rl_InterBay1_415_427,rn_InterBay1_415,rn_InterBay1_427,1,1181.1022999999695
2099,rl_InterBay1_416_417,rn_InterBay1_416,rn_InterBay1_417,1,1424.9634104878849
2100,rl_InterBay1_417_418,rn_InterBay1_417,rn_InterBay1_418,1,1424.9634937101075
2101,rl_InterBay1_418_419,rn_InterBay1_418,rn_InterBay1_419,1,2391.5816320000004
2102,rl_InterBay1_419_420,rn_InterBay1_419,rn_InterBay1_420,1,1424.9634937101075
2103,rl_InterBay1_41_40,rn_InterBay1_41,rn_InterBay1_40,1,1234.645599999989
2104,rl_InterBay1_420_421,rn_InterBay1_420,rn_InterBay1_421,1,8976.377899999963
2105,rl_InterBay1_421_422,rn_InterBay1_421,rn_InterBay1_422,1,1424.9634937101075
2106,rl_InterBay1_422_423,rn_InterBay1_422,rn_InterBay1_423,1,2391.5816320000004
2107,rl_InterBay1_423_424,rn_InterBay1_423,rn_InterBay1_424,1,1424.9634937101075
2108,rl_InterBay1_424_425,rn_InterBay1_424,rn_InterBay1_425,1,1424.9634104878849
2109,rl_InterBay1_425_426,rn_InterBay1_425,rn_InterBay1_426,1,1424.9634105997745
2110,rl_InterBay1_426_377,rn_InterBay1_426,rn_InterBay1_377,1,1236.181099999987
2111,rl_InterBay1_427_428,rn_InterBay1_427,rn_InterBay1_428,1,6614.173300000024
2112,rl_InterBay1_428_426,rn_InterBay1_428,rn_InterBay1_426,1,1181.1022999999695
2113,rl_InterBay1_42_41,rn_InterBay1_42,rn_InterBay1_41,1,1018.5827000000281
2114,rl_InterBay1_43_42,rn_InterBay1_43,rn_InterBay1_42,1,1666.7715999999782
2115,rl_InterBay1_44_282,rn_InterBay1_44,rn_InterBay1_282,1,1456.9077396589594
2116,rl_InterBay1_44_43,rn_InterBay1_44,rn_InterBay1_43,1,1018.582699999999
2117,rl_InterBay1_45_44,rn_InterBay1_45,rn_InterBay1_44,1,1234.6457000000228
2118,rl_InterBay1_46_172,rn_InterBay1_46,rn_InterBay1_172,1,1456.9077256761564
2119,rl_InterBay1_46_35,rn_InterBay1_46,rn_InterBay1_35,1,1018.5826799999995
2120,rl_InterBay1_47_45,rn_InterBay1_47,rn_InterBay1_45,1,1080.3148999999976
2121,rl_InterBay1_48_47,rn_InterBay1_48,rn_InterBay1_47,1,6790.551299999992
2122,rl_InterBay1_49_48,rn_InterBay1_49,rn_InterBay1_48,1,1080.3148999999976
2123,rl_InterBay1_49_B13_1,rn_InterBay1_49,rn_B13_1,1,1500.716404327466
2124,rl_InterBay1_4_3,rn_InterBay1_4,rn_InterBay1_3,1,6790.551099999982
2125,rl_InterBay1_50_49,rn_InterBay1_50,rn_InterBay1_49,1,1234.6456999999937
2126,rl_InterBay1_51_50,rn_InterBay1_51,rn_InterBay1_50,1,1018.582699999999
2127,rl_InterBay1_52_51,rn_InterBay1_52,rn_InterBay1_51,1,1666.7716000000073
2128,rl_InterBay1_53_287,rn_InterBay1_53,rn_InterBay1_287,1,1456.9077396589594
2129,rl_InterBay1_53_52,rn_InterBay1_53,rn_InterBay1_52,1,1018.582699999999
2130,rl_InterBay1_54_53,rn_InterBay1_54,rn_InterBay1_53,1,1234.645599999989
2131,rl_InterBay1_55_54,rn_InterBay1_55,rn_InterBay1_54,1,1080.3150000000023
2132,rl_InterBay1_56_55,rn_InterBay1_56,rn_InterBay1_55,1,6790.551200000016
2133,rl_InterBay1_57_46,rn_InterBay1_57,rn_InterBay1_46,1,11420.472440000005
2134,rl_InterBay1_58_56,rn_InterBay1_58,rn_InterBay1_56,1,1080.3150000000023
2135,rl_InterBay1_58_B12_1,rn_InterBay1_58,rn_B12_1,1,1500.7164763140834
2136,rl_InterBay1_59_58,rn_InterBay1_59,rn_InterBay1_58,1,1234.645599999989
2137,rl_InterBay1_5_4,rn_InterBay1_5,rn_InterBay1_4,1,1080.3150000000023
2138,rl_InterBay1_5_B18_1,rn_InterBay1_5,rn_B18_1,1,1500.7164763140834
2139,rl_InterBay1_60_59,rn_InterBay1_60,rn_InterBay1_59,1,1018.582699999999
2140,rl_InterBay1_61_60,rn_InterBay1_61,rn_InterBay1_60,1,1666.771700000012
2141,rl_InterBay1_62_291,rn_InterBay1_62,rn_InterBay1_291,1,1456.9076697449425
2142,rl_InterBay1_62_61,rn_InterBay1_62,rn_InterBay1_61,1,1018.5825999999943
2143,rl_InterBay1_63_62,rn_InterBay1_63,rn_InterBay1_62,1,1234.6456999999937
2144,rl_InterBay1_64_63,rn_InterBay1_64,rn_InterBay1_63,1,1080.3150000000023
2145,rl_InterBay1_65_64,rn_InterBay1_65,rn_InterBay1_64,1,6790.5511000000115
2146,rl_InterBay1_66_65,rn_InterBay1_66,rn_InterBay1_65,1,1080.3150000000023
2147,rl_InterBay1_66_B11_1,rn_InterBay1_66,rn_B11_1,1,1500.7164763140834
2148,rl_InterBay1_67_66,rn_InterBay1_67,rn_InterBay1_66,1,1234.645599999989
2149,rl_InterBay1_68_57,rn_InterBay1_68,rn_InterBay1_57,1,1018.5826799999995
2150,rl_InterBay1_69_67,rn_InterBay1_69,rn_InterBay1_67,1,1018.582699999999
2151,rl_InterBay1_6_5,rn_InterBay1_6,rn_InterBay1_5,1,1234.645599999989
2152,rl_InterBay1_70_69,rn_InterBay1_70,rn_InterBay1_69,1,1666.771700000012
2153,rl_InterBay1_71_297,rn_InterBay1_71,rn_InterBay1_297,1,1456.9076697449425
2154,rl_InterBay1_71_70,rn_InterBay1_71,rn_InterBay1_70,1,1018.5825999999943
2155,rl_InterBay1_72_71,rn_InterBay1_72,rn_InterBay1_71,1,1234.6457999999984
2156,rl_InterBay1_73_72,rn_InterBay1_73,rn_InterBay1_72,1,1080.3148999999976
2157,rl_InterBay1_74_73,rn_InterBay1_74,rn_InterBay1_73,1,6790.551199999987
2158,rl_InterBay1_75_74,rn_InterBay1_75,rn_InterBay1_74,1,1080.3148999999976
2159,rl_InterBay1_75_B10_1,rn_InterBay1_75,rn_B10_1,1,1500.716404327466
2160,rl_InterBay1_76_75,rn_InterBay1_76,rn_InterBay1_75,1,1234.6457999999984
2161,rl_InterBay1_77_76,rn_InterBay1_77,rn_InterBay1_76,1,1018.5826000000234
2162,rl_InterBay1_78_77,rn_InterBay1_78,rn_InterBay1_77,1,1666.771699999983
2163,rl_InterBay1_79_68,rn_InterBay1_79,rn_InterBay1_68,1,1666.7716599999985
2164,rl_InterBay1_7_6,rn_InterBay1_7,rn_InterBay1_6,1,1018.582699999999
2165,rl_InterBay1_80_301,rn_InterBay1_80,rn_InterBay1_301,1,1456.9077396589594
2166,rl_InterBay1_80_78,rn_InterBay1_80,rn_InterBay1_78,1,1018.582699999999
2167,rl_InterBay1_81_80,rn_InterBay1_81,rn_InterBay1_80,1,1234.645600000018
2168,rl_InterBay1_82_81,rn_InterBay1_82,rn_InterBay1_81,1,1080.3149999999878
2169,rl_InterBay1_83_82,rn_InterBay1_83,rn_InterBay1_82,1,6790.551099999997
2170,rl_InterBay1_84_83,rn_InterBay1_84,rn_InterBay1_83,1,1080.3150000000023
2171,rl_InterBay1_84_B9_1,rn_InterBay1_84,rn_B9_1,1,1500.7164763140834
2172,rl_InterBay1_85_84,rn_InterBay1_85,rn_InterBay1_84,1,1234.6457000000082
2173,rl_InterBay1_86_85,rn_InterBay1_86,rn_InterBay1_85,1,1018.5825999999943
2174,rl_InterBay1_87_86,rn_InterBay1_87,rn_InterBay1_86,1,1666.7716999999975
2175,rl_InterBay1_88_306,rn_InterBay1_88,rn_InterBay1_306,1,1456.9077396589594
2176,rl_InterBay1_88_87,rn_InterBay1_88,rn_InterBay1_87,1,1018.582699999999
2177,rl_InterBay1_89_88,rn_InterBay1_89,rn_InterBay1_88,1,1234.6456000000035
2178,rl_InterBay1_8_7,rn_InterBay1_8,rn_InterBay1_7,1,1666.771700000012
2179,rl_InterBay1_90_177,rn_InterBay1_90,rn_InterBay1_177,1,1456.9077186847576
2180,rl_InterBay1_90_79,rn_InterBay1_90,rn_InterBay1_79,1,1018.5826700000034
2181,rl_InterBay1_91_89,rn_InterBay1_91,rn_InterBay1_89,1,1080.3150000000023
2182,rl_InterBay1_92_91,rn_InterBay1_92,rn_InterBay1_91,1,6790.551200000002
2183,rl_InterBay1_93_92,rn_InterBay1_93,rn_InterBay1_92,1,1080.3148999999976
2184,rl_InterBay1_93_B8_1,rn_InterBay1_93,rn_B8_1,1,1500.716404327466
2185,rl_InterBay1_94_93,rn_InterBay1_94,rn_InterBay1_93,1,1234.6456999999937
2186,rl_InterBay1_95_94,rn_InterBay1_95,rn_InterBay1_94,1,1018.582699999999
2187,rl_InterBay1_96_95,rn_InterBay1_96,rn_InterBay1_95,1,1666.7716000000073
2188,rl_InterBay1_97_310,rn_InterBay1_97,rn_InterBay1_310,1,1456.9077396589594
